"ID","location","ecotr_id","tree_id","pear_id","species","climate","quality_idx"
"FR_13_77_1609","FR",13,77,1609,"Conference","Scenario 1",49
"FR_13_77_1610","FR",13,77,1610,"Conference","Scenario 1",69
"FR_13_77_1611","FR",13,77,1611,"Conference","Scenario 1",100
"FR_13_77_1612","FR",13,77,1612,"Conference","Scenario 1",20
"FR_13_77_1613","FR",13,77,1613,"Conference","Scenario 1",94
"FR_13_78_1614","FR",13,78,1614,"Doyenne","Scenario 1",73
"FR_13_78_1615","FR",13,78,1615,"Doyenne","Scenario 1",41
"FR_13_78_1616","FR",13,78,1616,"Doyenne","Scenario 1",52
"FR_13_78_1617","FR",13,78,1617,"Doyenne","Scenario 1",50
"FR_13_78_1618","FR",13,78,1618,"Doyenne","Scenario 1",51
"FR_13_78_1619","FR",13,78,1619,"Doyenne","Scenario 1",4
"FR_13_78_1620","FR",13,78,1620,"Doyenne","Scenario 1",18
"FR_13_78_1621","FR",13,78,1621,"Doyenne","Scenario 1",43
"FR_13_78_1622","FR",13,78,1622,"Doyenne","Scenario 1",57
"FR_13_78_1623","FR",13,78,1623,"Doyenne","Scenario 1",43
"FR_13_78_1624","FR",13,78,1624,"Doyenne","Scenario 1",11
"FR_13_78_1625","FR",13,78,1625,"Doyenne","Scenario 1",86
"FR_13_78_1626","FR",13,78,1626,"Doyenne","Scenario 1",0
"FR_13_78_1627","FR",13,78,1627,"Doyenne","Scenario 1",27
"FR_14_79_1628","FR",14,79,1628,"Conference","Scenario 2",29
"FR_14_79_1629","FR",14,79,1629,"Conference","Scenario 2",96
"FR_14_79_1630","FR",14,79,1630,"Conference","Scenario 2",45
"FR_14_79_1631","FR",14,79,1631,"Conference","Scenario 2",49
"FR_14_79_1632","FR",14,79,1632,"Conference","Scenario 2",75
"FR_14_79_1633","FR",14,79,1633,"Conference","Scenario 2",58
"FR_14_79_1634","FR",14,79,1634,"Conference","Scenario 2",57
"FR_14_79_1635","FR",14,79,1635,"Conference","Scenario 2",100
"FR_14_79_1636","FR",14,79,1636,"Conference","Scenario 2",100
"FR_14_79_1637","FR",14,79,1637,"Conference","Scenario 2",56
"FR_14_79_1638","FR",14,79,1638,"Conference","Scenario 2",79
"FR_14_79_1639","FR",14,79,1639,"Conference","Scenario 2",90
"FR_14_79_1640","FR",14,79,1640,"Conference","Scenario 2",54
"FR_14_79_1641","FR",14,79,1641,"Conference","Scenario 2",100
"FR_14_79_1642","FR",14,79,1642,"Conference","Scenario 2",88
"FR_14_79_1643","FR",14,79,1643,"Conference","Scenario 2",61
"FR_14_79_1644","FR",14,79,1644,"Conference","Scenario 2",8
"FR_14_79_1645","FR",14,79,1645,"Conference","Scenario 2",49
"FR_14_79_1646","FR",14,79,1646,"Conference","Scenario 2",48
"FR_14_79_1647","FR",14,79,1647,"Conference","Scenario 2",46
"FR_14_79_1648","FR",14,79,1648,"Conference","Scenario 2",64
"FR_14_79_1649","FR",14,79,1649,"Conference","Scenario 2",83
"FR_14_79_1650","FR",14,79,1650,"Conference","Scenario 2",15
"FR_14_79_1651","FR",14,79,1651,"Conference","Scenario 2",96
"FR_14_79_1652","FR",14,79,1652,"Conference","Scenario 2",76
"FR_14_79_1653","FR",14,79,1653,"Conference","Scenario 2",6
"FR_14_79_1654","FR",14,79,1654,"Conference","Scenario 2",85
"FR_14_79_1655","FR",14,79,1655,"Conference","Scenario 2",44
"FR_14_79_1656","FR",14,79,1656,"Conference","Scenario 2",81
"FR_14_80_1657","FR",14,80,1657,"Doyenne","Scenario 2",19
"FR_14_80_1658","FR",14,80,1658,"Doyenne","Scenario 2",69
"FR_14_80_1659","FR",14,80,1659,"Doyenne","Scenario 2",100
"FR_14_80_1660","FR",14,80,1660,"Doyenne","Scenario 2",28
"FR_14_80_1661","FR",14,80,1661,"Doyenne","Scenario 2",43
"FR_14_80_1662","FR",14,80,1662,"Doyenne","Scenario 2",10
"FR_14_80_1663","FR",14,80,1663,"Doyenne","Scenario 2",90
"FR_14_80_1664","FR",14,80,1664,"Doyenne","Scenario 2",83
"FR_14_80_1665","FR",14,80,1665,"Doyenne","Scenario 2",51
"FR_14_80_1666","FR",14,80,1666,"Doyenne","Scenario 2",53
"FR_14_80_1667","FR",14,80,1667,"Doyenne","Scenario 2",52
"FR_14_80_1668","FR",14,80,1668,"Doyenne","Scenario 2",85
"FR_14_80_1669","FR",14,80,1669,"Doyenne","Scenario 2",79
"FR_14_80_1670","FR",14,80,1670,"Doyenne","Scenario 2",80
"FR_14_80_1671","FR",14,80,1671,"Doyenne","Scenario 2",70
"FR_14_80_1672","FR",14,80,1672,"Doyenne","Scenario 2",38
"FR_14_80_1673","FR",14,80,1673,"Doyenne","Scenario 2",34
"FR_14_80_1674","FR",14,80,1674,"Doyenne","Scenario 2",94
"FR_14_80_1675","FR",14,80,1675,"Doyenne","Scenario 2",20
"FR_14_80_1676","FR",14,80,1676,"Doyenne","Scenario 2",52
"FR_14_81_1677","FR",14,81,1677,"Conference","Scenario 2",72
"FR_14_81_1678","FR",14,81,1678,"Conference","Scenario 2",45
"FR_14_81_1679","FR",14,81,1679,"Conference","Scenario 2",67
"FR_14_81_1680","FR",14,81,1680,"Conference","Scenario 2",64
"FR_14_81_1681","FR",14,81,1681,"Conference","Scenario 2",84
"FR_14_81_1682","FR",14,81,1682,"Conference","Scenario 2",100
"FR_14_81_1683","FR",14,81,1683,"Conference","Scenario 2",22
"FR_14_81_1684","FR",14,81,1684,"Conference","Scenario 2",70
"FR_14_81_1685","FR",14,81,1685,"Conference","Scenario 2",23
"FR_14_81_1686","FR",14,81,1686,"Conference","Scenario 2",91
"FR_14_81_1687","FR",14,81,1687,"Conference","Scenario 2",100
"FR_14_81_1688","FR",14,81,1688,"Conference","Scenario 2",20
"FR_14_81_1689","FR",14,81,1689,"Conference","Scenario 2",85
"FR_14_81_1690","FR",14,81,1690,"Conference","Scenario 2",55
"FR_14_81_1691","FR",14,81,1691,"Conference","Scenario 2",11
"FR_14_81_1692","FR",14,81,1692,"Conference","Scenario 2",100
"FR_14_81_1693","FR",14,81,1693,"Conference","Scenario 2",62
"FR_14_81_1694","FR",14,81,1694,"Conference","Scenario 2",55
"FR_14_81_1695","FR",14,81,1695,"Conference","Scenario 2",70
"FR_14_81_1696","FR",14,81,1696,"Conference","Scenario 2",67
"FR_14_81_1697","FR",14,81,1697,"Conference","Scenario 2",51
"FR_14_81_1698","FR",14,81,1698,"Conference","Scenario 2",100
"FR_14_81_1699","FR",14,81,1699,"Conference","Scenario 2",59
"FR_14_82_1700","FR",14,82,1700,"Doyenne","Scenario 2",31
"FR_14_82_1701","FR",14,82,1701,"Doyenne","Scenario 2",82
"FR_14_82_1702","FR",14,82,1702,"Doyenne","Scenario 2",53
"FR_14_82_1703","FR",14,82,1703,"Doyenne","Scenario 2",64
"FR_14_82_1704","FR",14,82,1704,"Doyenne","Scenario 2",80
"FR_14_82_1705","FR",14,82,1705,"Doyenne","Scenario 2",53
"FR_14_82_1706","FR",14,82,1706,"Doyenne","Scenario 2",37
"FR_14_82_1707","FR",14,82,1707,"Doyenne","Scenario 2",45
"FR_14_82_1708","FR",14,82,1708,"Doyenne","Scenario 2",36
"FR_14_82_1709","FR",14,82,1709,"Doyenne","Scenario 2",65
"FR_14_82_1710","FR",14,82,1710,"Doyenne","Scenario 2",100
"FR_14_82_1711","FR",14,82,1711,"Doyenne","Scenario 2",100
"FR_14_82_1712","FR",14,82,1712,"Doyenne","Scenario 2",86
"FR_14_82_1713","FR",14,82,1713,"Doyenne","Scenario 2",58
"FR_14_82_1714","FR",14,82,1714,"Doyenne","Scenario 2",35
"FR_14_82_1715","FR",14,82,1715,"Doyenne","Scenario 2",66
"FR_14_82_1716","FR",14,82,1716,"Doyenne","Scenario 2",31
"FR_14_82_1717","FR",14,82,1717,"Doyenne","Scenario 2",72
"FR_14_82_1718","FR",14,82,1718,"Doyenne","Scenario 2",68
"FR_14_83_1719","FR",14,83,1719,"Conference","Scenario 2",85
"FR_14_83_1720","FR",14,83,1720,"Conference","Scenario 2",73
"FR_14_83_1721","FR",14,83,1721,"Conference","Scenario 2",64
"FR_14_83_1722","FR",14,83,1722,"Conference","Scenario 2",30
"FR_14_83_1723","FR",14,83,1723,"Conference","Scenario 2",95
"FR_14_83_1724","FR",14,83,1724,"Conference","Scenario 2",45
"FR_14_83_1725","FR",14,83,1725,"Conference","Scenario 2",63
"FR_14_83_1726","FR",14,83,1726,"Conference","Scenario 2",40
"FR_14_83_1727","FR",14,83,1727,"Conference","Scenario 2",56
"FR_14_83_1728","FR",14,83,1728,"Conference","Scenario 2",94
"FR_14_83_1729","FR",14,83,1729,"Conference","Scenario 2",100
"FR_14_83_1730","FR",14,83,1730,"Conference","Scenario 2",55
"FR_14_83_1731","FR",14,83,1731,"Conference","Scenario 2",62
"FR_14_83_1732","FR",14,83,1732,"Conference","Scenario 2",95
"FR_14_83_1733","FR",14,83,1733,"Conference","Scenario 2",76
"FR_14_83_1734","FR",14,83,1734,"Conference","Scenario 2",52
"FR_14_83_1735","FR",14,83,1735,"Conference","Scenario 2",60
"FR_14_83_1736","FR",14,83,1736,"Conference","Scenario 2",62
"FR_14_84_1737","FR",14,84,1737,"Doyenne","Scenario 2",48
"FR_14_84_1738","FR",14,84,1738,"Doyenne","Scenario 2",53
"FR_14_84_1739","FR",14,84,1739,"Doyenne","Scenario 2",62
"FR_14_84_1740","FR",14,84,1740,"Doyenne","Scenario 2",44
"FR_14_84_1741","FR",14,84,1741,"Doyenne","Scenario 2",55
"FR_14_84_1742","FR",14,84,1742,"Doyenne","Scenario 2",75
"FR_14_84_1743","FR",14,84,1743,"Doyenne","Scenario 2",87
"FR_14_84_1744","FR",14,84,1744,"Doyenne","Scenario 2",68
"FR_14_84_1745","FR",14,84,1745,"Doyenne","Scenario 2",83
"FR_14_84_1746","FR",14,84,1746,"Doyenne","Scenario 2",93
"FR_14_84_1747","FR",14,84,1747,"Doyenne","Scenario 2",100
"FR_14_84_1748","FR",14,84,1748,"Doyenne","Scenario 2",78
"FR_14_84_1749","FR",14,84,1749,"Doyenne","Scenario 2",25
"FR_14_84_1750","FR",14,84,1750,"Doyenne","Scenario 2",31
"FR_14_84_1751","FR",14,84,1751,"Doyenne","Scenario 2",100
"FR_15_85_1752","FR",15,85,1752,"Conference","Scenario 3",27
"FR_15_85_1753","FR",15,85,1753,"Conference","Scenario 3",40
"FR_15_85_1754","FR",15,85,1754,"Conference","Scenario 3",50
"FR_15_85_1755","FR",15,85,1755,"Conference","Scenario 3",44
"FR_15_85_1756","FR",15,85,1756,"Conference","Scenario 3",36
"FR_15_85_1757","FR",15,85,1757,"Conference","Scenario 3",68
"FR_15_85_1758","FR",15,85,1758,"Conference","Scenario 3",86
"FR_15_85_1759","FR",15,85,1759,"Conference","Scenario 3",75
"FR_15_85_1760","FR",15,85,1760,"Conference","Scenario 3",92
"FR_15_85_1761","FR",15,85,1761,"Conference","Scenario 3",62
"FR_15_85_1762","FR",15,85,1762,"Conference","Scenario 3",53
"FR_15_85_1763","FR",15,85,1763,"Conference","Scenario 3",68
"FR_15_85_1764","FR",15,85,1764,"Conference","Scenario 3",48
"FR_15_85_1765","FR",15,85,1765,"Conference","Scenario 3",75
"FR_15_85_1766","FR",15,85,1766,"Conference","Scenario 3",55
"FR_15_85_1767","FR",15,85,1767,"Conference","Scenario 3",84
"FR_15_85_1768","FR",15,85,1768,"Conference","Scenario 3",2
"FR_15_85_1769","FR",15,85,1769,"Conference","Scenario 3",68
"FR_15_85_1770","FR",15,85,1770,"Conference","Scenario 3",63
"FR_15_85_1771","FR",15,85,1771,"Conference","Scenario 3",27
"FR_15_85_1772","FR",15,85,1772,"Conference","Scenario 3",34
"FR_15_85_1773","FR",15,85,1773,"Conference","Scenario 3",1
"FR_15_85_1774","FR",15,85,1774,"Conference","Scenario 3",66
"FR_15_85_1775","FR",15,85,1775,"Conference","Scenario 3",77
"FR_15_85_1776","FR",15,85,1776,"Conference","Scenario 3",83
"FR_15_85_1777","FR",15,85,1777,"Conference","Scenario 3",7
"FR_15_85_1778","FR",15,85,1778,"Conference","Scenario 3",47
"FR_15_86_1779","FR",15,86,1779,"Doyenne","Scenario 3",39
"FR_15_86_1780","FR",15,86,1780,"Doyenne","Scenario 3",0
"FR_15_86_1781","FR",15,86,1781,"Doyenne","Scenario 3",55
"FR_15_86_1782","FR",15,86,1782,"Doyenne","Scenario 3",81
"FR_15_86_1783","FR",15,86,1783,"Doyenne","Scenario 3",13
"FR_15_86_1784","FR",15,86,1784,"Doyenne","Scenario 3",81
"FR_15_86_1785","FR",15,86,1785,"Doyenne","Scenario 3",27
"FR_15_86_1786","FR",15,86,1786,"Doyenne","Scenario 3",13
"FR_15_86_1787","FR",15,86,1787,"Doyenne","Scenario 3",83
"FR_15_86_1788","FR",15,86,1788,"Doyenne","Scenario 3",29
"FR_15_86_1789","FR",15,86,1789,"Doyenne","Scenario 3",9
"FR_15_86_1790","FR",15,86,1790,"Doyenne","Scenario 3",0
"FR_15_86_1791","FR",15,86,1791,"Doyenne","Scenario 3",36
"FR_15_86_1792","FR",15,86,1792,"Doyenne","Scenario 3",77
"FR_15_86_1793","FR",15,86,1793,"Doyenne","Scenario 3",36
"FR_15_86_1794","FR",15,86,1794,"Doyenne","Scenario 3",48
"FR_15_86_1795","FR",15,86,1795,"Doyenne","Scenario 3",43
"FR_15_86_1796","FR",15,86,1796,"Doyenne","Scenario 3",38
"FR_15_86_1797","FR",15,86,1797,"Doyenne","Scenario 3",13
"FR_15_86_1798","FR",15,86,1798,"Doyenne","Scenario 3",54
"FR_15_87_1799","FR",15,87,1799,"Conference","Scenario 3",16
"FR_15_87_1800","FR",15,87,1800,"Conference","Scenario 3",84
"FR_15_87_1801","FR",15,87,1801,"Conference","Scenario 3",11
"FR_15_87_1802","FR",15,87,1802,"Conference","Scenario 3",60
"FR_15_87_1803","FR",15,87,1803,"Conference","Scenario 3",78
"FR_15_87_1804","FR",15,87,1804,"Conference","Scenario 3",38
"FR_15_87_1805","FR",15,87,1805,"Conference","Scenario 3",32
"FR_15_87_1806","FR",15,87,1806,"Conference","Scenario 3",51
"FR_15_87_1807","FR",15,87,1807,"Conference","Scenario 3",64
"FR_15_87_1808","FR",15,87,1808,"Conference","Scenario 3",60
"FR_15_87_1809","FR",15,87,1809,"Conference","Scenario 3",65
"FR_15_87_1810","FR",15,87,1810,"Conference","Scenario 3",39
"FR_15_87_1811","FR",15,87,1811,"Conference","Scenario 3",44
"FR_15_87_1812","FR",15,87,1812,"Conference","Scenario 3",0
"FR_15_88_1813","FR",15,88,1813,"Doyenne","Scenario 3",56
"FR_15_88_1814","FR",15,88,1814,"Doyenne","Scenario 3",62
"FR_15_88_1815","FR",15,88,1815,"Doyenne","Scenario 3",40
"FR_15_88_1816","FR",15,88,1816,"Doyenne","Scenario 3",22
"FR_15_88_1817","FR",15,88,1817,"Doyenne","Scenario 3",18
"FR_15_88_1818","FR",15,88,1818,"Doyenne","Scenario 3",32
"FR_15_88_1819","FR",15,88,1819,"Doyenne","Scenario 3",74
"FR_15_88_1820","FR",15,88,1820,"Doyenne","Scenario 3",48
"FR_15_88_1821","FR",15,88,1821,"Doyenne","Scenario 3",31
"FR_15_88_1822","FR",15,88,1822,"Doyenne","Scenario 3",36
"FR_15_88_1823","FR",15,88,1823,"Doyenne","Scenario 3",52
"FR_15_88_1824","FR",15,88,1824,"Doyenne","Scenario 3",36
"FR_15_88_1825","FR",15,88,1825,"Doyenne","Scenario 3",53
"FR_15_88_1826","FR",15,88,1826,"Doyenne","Scenario 3",43
"FR_15_88_1827","FR",15,88,1827,"Doyenne","Scenario 3",2
"FR_15_88_1828","FR",15,88,1828,"Doyenne","Scenario 3",72
"FR_15_88_1829","FR",15,88,1829,"Doyenne","Scenario 3",93
"FR_15_89_1830","FR",15,89,1830,"Conference","Scenario 3",19
"FR_15_89_1831","FR",15,89,1831,"Conference","Scenario 3",70
"FR_15_89_1832","FR",15,89,1832,"Conference","Scenario 3",95
"FR_15_89_1833","FR",15,89,1833,"Conference","Scenario 3",54
"FR_15_89_1834","FR",15,89,1834,"Conference","Scenario 3",58
"FR_15_89_1835","FR",15,89,1835,"Conference","Scenario 3",80
"FR_15_89_1836","FR",15,89,1836,"Conference","Scenario 3",79
"FR_15_89_1837","FR",15,89,1837,"Conference","Scenario 3",31
"FR_15_89_1838","FR",15,89,1838,"Conference","Scenario 3",74
"FR_15_89_1839","FR",15,89,1839,"Conference","Scenario 3",77
"FR_15_89_1840","FR",15,89,1840,"Conference","Scenario 3",84
"FR_15_89_1841","FR",15,89,1841,"Conference","Scenario 3",32
"FR_15_89_1842","FR",15,89,1842,"Conference","Scenario 3",95
"FR_15_89_1843","FR",15,89,1843,"Conference","Scenario 3",57
"FR_15_89_1844","FR",15,89,1844,"Conference","Scenario 3",50
"FR_15_89_1845","FR",15,89,1845,"Conference","Scenario 3",26
"FR_15_89_1846","FR",15,89,1846,"Conference","Scenario 3",59
"FR_15_89_1847","FR",15,89,1847,"Conference","Scenario 3",11
"FR_15_89_1848","FR",15,89,1848,"Conference","Scenario 3",95
"FR_15_89_1849","FR",15,89,1849,"Conference","Scenario 3",85
"FR_15_89_1850","FR",15,89,1850,"Conference","Scenario 3",72
"FR_15_89_1851","FR",15,89,1851,"Conference","Scenario 3",100
"FR_15_89_1852","FR",15,89,1852,"Conference","Scenario 3",46
"FR_15_89_1853","FR",15,89,1853,"Conference","Scenario 3",50
"FR_15_89_1854","FR",15,89,1854,"Conference","Scenario 3",85
"FR_15_89_1855","FR",15,89,1855,"Conference","Scenario 3",100
"FR_15_89_1856","FR",15,89,1856,"Conference","Scenario 3",78
"FR_15_89_1857","FR",15,89,1857,"Conference","Scenario 3",86
"FR_15_89_1858","FR",15,89,1858,"Conference","Scenario 3",42
"FR_15_89_1859","FR",15,89,1859,"Conference","Scenario 3",81
"FR_15_89_1860","FR",15,89,1860,"Conference","Scenario 3",94
"FR_15_89_1861","FR",15,89,1861,"Conference","Scenario 3",49
"FR_15_90_1862","FR",15,90,1862,"Doyenne","Scenario 3",48
"FR_15_90_1863","FR",15,90,1863,"Doyenne","Scenario 3",74
"FR_15_90_1864","FR",15,90,1864,"Doyenne","Scenario 3",9
"FR_15_90_1865","FR",15,90,1865,"Doyenne","Scenario 3",4
"FR_15_90_1866","FR",15,90,1866,"Doyenne","Scenario 3",33
"FR_15_90_1867","FR",15,90,1867,"Doyenne","Scenario 3",92
"FR_15_90_1868","FR",15,90,1868,"Doyenne","Scenario 3",48
"FR_15_90_1869","FR",15,90,1869,"Doyenne","Scenario 3",63
"FR_15_90_1870","FR",15,90,1870,"Doyenne","Scenario 3",22
"FR_15_90_1871","FR",15,90,1871,"Doyenne","Scenario 3",25
"FR_15_90_1872","FR",15,90,1872,"Doyenne","Scenario 3",0
"FR_15_90_1873","FR",15,90,1873,"Doyenne","Scenario 3",45
"FR_15_90_1874","FR",15,90,1874,"Doyenne","Scenario 3",12
"FR_15_90_1875","FR",15,90,1875,"Doyenne","Scenario 3",38
"FR_15_90_1876","FR",15,90,1876,"Doyenne","Scenario 3",40
"FR_16_91_1877","FR",16,91,1877,"Conference","Scenario 4",47
"FR_16_91_1878","FR",16,91,1878,"Conference","Scenario 4",39
"FR_16_91_1879","FR",16,91,1879,"Conference","Scenario 4",55
"FR_16_91_1880","FR",16,91,1880,"Conference","Scenario 4",75
"FR_16_91_1881","FR",16,91,1881,"Conference","Scenario 4",8
"FR_16_91_1882","FR",16,91,1882,"Conference","Scenario 4",26
"FR_16_91_1883","FR",16,91,1883,"Conference","Scenario 4",40
"FR_16_91_1884","FR",16,91,1884,"Conference","Scenario 4",64
"FR_16_91_1885","FR",16,91,1885,"Conference","Scenario 4",42
"FR_16_91_1886","FR",16,91,1886,"Conference","Scenario 4",17
"FR_16_91_1887","FR",16,91,1887,"Conference","Scenario 4",14
"FR_16_91_1888","FR",16,91,1888,"Conference","Scenario 4",54
"FR_16_91_1889","FR",16,91,1889,"Conference","Scenario 4",20
"FR_16_91_1890","FR",16,91,1890,"Conference","Scenario 4",22
"FR_16_91_1891","FR",16,91,1891,"Conference","Scenario 4",78
"FR_16_92_1892","FR",16,92,1892,"Doyenne","Scenario 4",38
"FR_16_92_1893","FR",16,92,1893,"Doyenne","Scenario 4",59
"FR_16_92_1894","FR",16,92,1894,"Doyenne","Scenario 4",51
"FR_16_92_1895","FR",16,92,1895,"Doyenne","Scenario 4",31
"FR_16_92_1896","FR",16,92,1896,"Doyenne","Scenario 4",34
"FR_16_92_1897","FR",16,92,1897,"Doyenne","Scenario 4",31
"FR_16_92_1898","FR",16,92,1898,"Doyenne","Scenario 4",37
"FR_16_92_1899","FR",16,92,1899,"Doyenne","Scenario 4",32
"FR_16_93_1900","FR",16,93,1900,"Conference","Scenario 4",20
"FR_16_93_1901","FR",16,93,1901,"Conference","Scenario 4",61
"FR_16_93_1902","FR",16,93,1902,"Conference","Scenario 4",38
"FR_16_93_1903","FR",16,93,1903,"Conference","Scenario 4",74
"FR_16_93_1904","FR",16,93,1904,"Conference","Scenario 4",28
"FR_16_93_1905","FR",16,93,1905,"Conference","Scenario 4",42
"FR_16_93_1906","FR",16,93,1906,"Conference","Scenario 4",49
"FR_16_93_1907","FR",16,93,1907,"Conference","Scenario 4",100
"FR_16_93_1908","FR",16,93,1908,"Conference","Scenario 4",85
"FR_16_93_1909","FR",16,93,1909,"Conference","Scenario 4",80
"FR_16_93_1910","FR",16,93,1910,"Conference","Scenario 4",50
"FR_16_93_1911","FR",16,93,1911,"Conference","Scenario 4",41
"FR_16_93_1912","FR",16,93,1912,"Conference","Scenario 4",51
"FR_16_93_1913","FR",16,93,1913,"Conference","Scenario 4",48
"FR_16_93_1914","FR",16,93,1914,"Conference","Scenario 4",39
"FR_16_93_1915","FR",16,93,1915,"Conference","Scenario 4",94
"FR_16_94_1916","FR",16,94,1916,"Doyenne","Scenario 4",33
"FR_16_94_1917","FR",16,94,1917,"Doyenne","Scenario 4",34
"FR_16_94_1918","FR",16,94,1918,"Doyenne","Scenario 4",32
"FR_16_94_1919","FR",16,94,1919,"Doyenne","Scenario 4",92
"FR_16_94_1920","FR",16,94,1920,"Doyenne","Scenario 4",47
"FR_16_94_1921","FR",16,94,1921,"Doyenne","Scenario 4",17
"FR_16_94_1922","FR",16,94,1922,"Doyenne","Scenario 4",49
"FR_16_94_1923","FR",16,94,1923,"Doyenne","Scenario 4",67
"FR_16_94_1924","FR",16,94,1924,"Doyenne","Scenario 4",53
"FR_16_95_1925","FR",16,95,1925,"Conference","Scenario 4",50
"FR_16_95_1926","FR",16,95,1926,"Conference","Scenario 4",46
"FR_16_95_1927","FR",16,95,1927,"Conference","Scenario 4",31
"FR_16_95_1928","FR",16,95,1928,"Conference","Scenario 4",45
"FR_16_95_1929","FR",16,95,1929,"Conference","Scenario 4",71
"FR_16_95_1930","FR",16,95,1930,"Conference","Scenario 4",61
"FR_16_95_1931","FR",16,95,1931,"Conference","Scenario 4",32
"FR_16_95_1932","FR",16,95,1932,"Conference","Scenario 4",68
"FR_16_95_1933","FR",16,95,1933,"Conference","Scenario 4",34
"FR_16_95_1934","FR",16,95,1934,"Conference","Scenario 4",37
"FR_16_95_1935","FR",16,95,1935,"Conference","Scenario 4",0
"FR_16_96_1936","FR",16,96,1936,"Doyenne","Scenario 4",83
"FR_16_96_1937","FR",16,96,1937,"Doyenne","Scenario 4",0
"FR_16_96_1938","FR",16,96,1938,"Doyenne","Scenario 4",32
"FR_16_96_1939","FR",16,96,1939,"Doyenne","Scenario 4",69
"FR_16_96_1940","FR",16,96,1940,"Doyenne","Scenario 4",54
"FR_16_96_1941","FR",16,96,1941,"Doyenne","Scenario 4",29
"FR_16_96_1942","FR",16,96,1942,"Doyenne","Scenario 4",36
