"pear_id","tree_id","ecotr_id","species","climate","time","quality"
98,5,3,"Conference","Scenario 3",7,4.76878479857203
99,5,3,"Conference","Scenario 3",7,4.91391300215341
100,5,3,"Conference","Scenario 3",7,4.08830908601494
101,5,3,"Conference","Scenario 3",7,4.81355584894844
102,5,3,"Conference","Scenario 3",7,4.73678392329507
103,5,3,"Conference","Scenario 3",7,4.64877787534648
104,5,3,"Conference","Scenario 3",7,4.36593554001727
105,5,3,"Conference","Scenario 3",7,4.65725408205223
106,5,3,"Conference","Scenario 3",7,4.99964267335267
107,5,3,"Conference","Scenario 3",7,4.8719633761393
108,5,3,"Conference","Scenario 3",7,4.33702418158672
109,5,3,"Conference","Scenario 3",7,4.51833792680944
110,5,3,"Conference","Scenario 3",7,4.89229365674023
111,5,3,"Conference","Scenario 3",7,4.81589084669805
112,5,3,"Conference","Scenario 3",7,4.73761709810888
113,5,3,"Conference","Scenario 3",7,4.68972945050561
114,5,3,"Conference","Scenario 3",7,4.36911706261791
115,5,3,"Conference","Scenario 3",7,4.34757048940447
116,5,3,"Conference","Scenario 3",7,4.78825903223576
117,5,3,"Conference","Scenario 3",7,4.6865473994791
118,5,3,"Conference","Scenario 3",7,4.51810755595608
119,5,3,"Conference","Scenario 3",7,4.24366750425066
120,5,3,"Conference","Scenario 3",7,4.84902913963643
121,6,3,"Doyenne","Scenario 3",7,4.63222571712191
122,6,3,"Doyenne","Scenario 3",7,4.06415693333949
123,6,3,"Doyenne","Scenario 3",7,3.81080006026353
124,6,3,"Doyenne","Scenario 3",7,3.48786547996172
125,6,3,"Doyenne","Scenario 3",7,3.78313253776335
126,6,3,"Doyenne","Scenario 3",7,3.83910474075781
127,6,3,"Doyenne","Scenario 3",7,3.81959335086824
128,6,3,"Doyenne","Scenario 3",7,4.15640206421764
129,6,3,"Doyenne","Scenario 3",7,3.86647150815958
130,6,3,"Doyenne","Scenario 3",7,3.85585540141795
131,6,3,"Doyenne","Scenario 3",7,3.8051589225341
132,6,3,"Doyenne","Scenario 3",7,3.63458421503272
133,6,3,"Doyenne","Scenario 3",7,4.06737748779085
134,6,3,"Doyenne","Scenario 3",7,3.57004632673776
135,6,3,"Doyenne","Scenario 3",7,3.9841666338426
136,6,3,"Doyenne","Scenario 3",7,4.06803137136468
137,6,3,"Doyenne","Scenario 3",7,3.97619268268583
138,6,3,"Doyenne","Scenario 3",7,3.85151925810778
139,6,3,"Doyenne","Scenario 3",7,3.89469898853167
140,6,3,"Doyenne","Scenario 3",7,3.85231582295932
141,6,3,"Doyenne","Scenario 3",7,3.78177593155288
142,6,3,"Doyenne","Scenario 3",7,3.91481235387809
143,7,4,"Conference","Scenario 4",7,4.55755600909975
144,7,4,"Conference","Scenario 4",7,4.19824550469615
145,7,4,"Conference","Scenario 4",7,4.24239769297503
146,7,4,"Conference","Scenario 4",7,4.66223171595068
147,7,4,"Conference","Scenario 4",7,3.95997600270236
148,7,4,"Conference","Scenario 4",7,4.04321088230298
149,7,4,"Conference","Scenario 4",7,4.29637066962108
150,7,4,"Conference","Scenario 4",7,4.35798086140692
151,7,4,"Conference","Scenario 4",7,4.2240361157721
152,7,4,"Conference","Scenario 4",7,4.58653369522406
153,7,4,"Conference","Scenario 4",7,4.33105959818514
154,7,4,"Conference","Scenario 4",7,4.63828935671099
155,7,4,"Conference","Scenario 4",7,4.69770252237289
156,7,4,"Conference","Scenario 4",7,4.64894380378194
157,7,4,"Conference","Scenario 4",7,4.22116050367201
158,7,4,"Conference","Scenario 4",7,4.48923020593315
159,7,4,"Conference","Scenario 4",7,4.84361253626621
160,7,4,"Conference","Scenario 4",7,4.38728245827297
161,7,4,"Conference","Scenario 4",7,4.44180059902008
162,7,4,"Conference","Scenario 4",7,4.9661953945263
163,7,4,"Conference","Scenario 4",7,4.8005989254981
164,7,4,"Conference","Scenario 4",7,4.54798838375919
165,7,4,"Conference","Scenario 4",7,4.2554501463512
166,7,4,"Conference","Scenario 4",7,4.34959467872923
167,7,4,"Conference","Scenario 4",7,4.55771769199744
168,7,4,"Conference","Scenario 4",7,4.46239773714742
169,7,4,"Conference","Scenario 4",7,4.06931557622707
170,7,4,"Conference","Scenario 4",7,4.13206998174729
171,8,4,"Doyenne","Scenario 4",7,4.14744848590823
172,8,4,"Doyenne","Scenario 4",7,3.93768749457823
173,8,4,"Doyenne","Scenario 4",7,3.63356264795013
174,8,4,"Doyenne","Scenario 4",7,3.30023824993401
175,8,4,"Doyenne","Scenario 4",7,3.53613962425845
176,8,4,"Doyenne","Scenario 4",7,3.64649431073874
177,8,4,"Doyenne","Scenario 4",7,3.87061279344664
178,8,4,"Doyenne","Scenario 4",7,4.23907270280097
179,8,4,"Doyenne","Scenario 4",7,3.55224537272884
180,8,4,"Doyenne","Scenario 4",7,3.95190995068403
181,8,4,"Doyenne","Scenario 4",7,3.68717778308813
182,8,4,"Doyenne","Scenario 4",7,3.65622949613864
183,8,4,"Doyenne","Scenario 4",7,4.10560062645438
184,8,4,"Doyenne","Scenario 4",7,4.17561183816411
185,8,4,"Doyenne","Scenario 4",7,3.72472144436848
186,8,4,"Doyenne","Scenario 4",7,3.57839306615268
187,8,4,"Doyenne","Scenario 4",7,4.07859663692494
188,8,4,"Doyenne","Scenario 4",7,3.39977314746804
189,8,4,"Doyenne","Scenario 4",7,3.6455408535781
190,8,4,"Doyenne","Scenario 4",7,3.78398782177374
191,8,4,"Doyenne","Scenario 4",7,3.56296435469436
192,8,4,"Doyenne","Scenario 4",7,3.79446314773568
1,1,1,"Conference","Scenario 1",8,4.99535315893461
2,1,1,"Conference","Scenario 1",8,5.20439277999293
3,1,1,"Conference","Scenario 1",8,4.74248073241453
4,1,1,"Conference","Scenario 1",8,4.8852556567373
5,1,1,"Conference","Scenario 1",8,4.8846265584624
6,1,1,"Conference","Scenario 1",8,4.63753668603026
7,1,1,"Conference","Scenario 1",8,4.85997019813
8,1,1,"Conference","Scenario 1",8,5.01785270108459
9,1,1,"Conference","Scenario 1",8,4.74511648324529
10,1,1,"Conference","Scenario 1",8,4.62275783871517
11,1,1,"Conference","Scenario 1",8,5.26432196921524
12,1,1,"Conference","Scenario 1",8,5.02017753615083
13,1,1,"Conference","Scenario 1",8,5.38671853543882
14,1,1,"Conference","Scenario 1",8,4.69397364434387
15,1,1,"Conference","Scenario 1",8,5.1216604605021
16,1,1,"Conference","Scenario 1",8,5.24284053820781
17,1,1,"Conference","Scenario 1",8,5.22605514840579
18,1,1,"Conference","Scenario 1",8,5.01916971003725
19,1,1,"Conference","Scenario 1",8,4.60057707055225
20,1,1,"Conference","Scenario 1",8,5.0209582659921
21,1,1,"Conference","Scenario 1",8,4.48696790772561
22,1,1,"Conference","Scenario 1",8,4.95737449332726
23,1,1,"Conference","Scenario 1",8,5.12772332657352
24,1,1,"Conference","Scenario 1",8,5.06341501484769
25,2,1,"Doyenne","Scenario 1",8,3.60122863016329
26,2,1,"Doyenne","Scenario 1",8,4.25172040820679
27,2,1,"Doyenne","Scenario 1",8,3.88976604270781
28,2,1,"Doyenne","Scenario 1",8,3.97312538336794
29,2,1,"Doyenne","Scenario 1",8,4.35683389821966
30,2,1,"Doyenne","Scenario 1",8,4.31782685790385
31,2,1,"Doyenne","Scenario 1",8,3.74787170448908
32,2,1,"Doyenne","Scenario 1",8,4.0601151563948
33,2,1,"Doyenne","Scenario 1",8,4.25674021390164
34,2,1,"Doyenne","Scenario 1",8,3.92742172305379
35,2,1,"Doyenne","Scenario 1",8,3.75810656479072
36,2,1,"Doyenne","Scenario 1",8,4.48275157476091
37,2,1,"Doyenne","Scenario 1",8,3.47436619513655
38,2,1,"Doyenne","Scenario 1",8,4.008905935744
39,2,1,"Doyenne","Scenario 1",8,4.12176982221532
40,2,1,"Doyenne","Scenario 1",8,3.95300491553413
41,2,1,"Doyenne","Scenario 1",8,4.12936006673872
42,2,1,"Doyenne","Scenario 1",8,4.51888227598772
43,2,1,"Doyenne","Scenario 1",8,3.72725396248268
44,2,1,"Doyenne","Scenario 1",8,4.56483607075392
45,2,1,"Doyenne","Scenario 1",8,3.9600469109773
46,2,1,"Doyenne","Scenario 1",8,4.0135086195277
47,2,1,"Doyenne","Scenario 1",8,3.84257326029237
48,2,1,"Doyenne","Scenario 1",8,3.98186537088687
49,2,1,"Doyenne","Scenario 1",8,4.67159113457037
50,3,2,"Conference","Scenario 2",8,4.94156605788205
51,3,2,"Conference","Scenario 2",8,5.52899218592984
52,3,2,"Conference","Scenario 2",8,5.18940180632806
53,3,2,"Conference","Scenario 2",8,5.22970287756522
54,3,2,"Conference","Scenario 2",8,5.26532037678445
55,3,2,"Conference","Scenario 2",8,5.73224117874871
56,3,2,"Conference","Scenario 2",8,4.98428354565431
57,3,2,"Conference","Scenario 2",8,5.58574340766478
58,3,2,"Conference","Scenario 2",8,5.32557167853601
59,3,2,"Conference","Scenario 2",8,4.60327963351273
60,3,2,"Conference","Scenario 2",8,6.03136829599482
61,3,2,"Conference","Scenario 2",8,5.89585417986829
62,3,2,"Conference","Scenario 2",8,5.38239306982504
63,3,2,"Conference","Scenario 2",8,4.96882495619361
64,3,2,"Conference","Scenario 2",8,5.83628322026275
65,3,2,"Conference","Scenario 2",8,5.12368640577346
66,3,2,"Conference","Scenario 2",8,5.90450151661805
67,3,2,"Conference","Scenario 2",8,5.19684687890079
68,3,2,"Conference","Scenario 2",8,5.11452463889012
69,3,2,"Conference","Scenario 2",8,5.73730376690167
70,3,2,"Conference","Scenario 2",8,5.20556553906851
71,4,2,"Doyenne","Scenario 2",8,4.59551989485034
72,4,2,"Doyenne","Scenario 2",8,4.51532523770329
73,4,2,"Doyenne","Scenario 2",8,4.53094855705324
74,4,2,"Doyenne","Scenario 2",8,4.32393841865092
75,4,2,"Doyenne","Scenario 2",8,4.08792885952898
76,4,2,"Doyenne","Scenario 2",8,4.79492181672718
77,4,2,"Doyenne","Scenario 2",8,4.52556899217123
78,4,2,"Doyenne","Scenario 2",8,4.58824233389505
79,4,2,"Doyenne","Scenario 2",8,4.41589021581884
80,4,2,"Doyenne","Scenario 2",8,4.24054970081635
81,4,2,"Doyenne","Scenario 2",8,4.67416672712325
82,4,2,"Doyenne","Scenario 2",8,4.14525783573855
83,4,2,"Doyenne","Scenario 2",8,4.04352202991021
84,4,2,"Doyenne","Scenario 2",8,4.89871912033854
85,4,2,"Doyenne","Scenario 2",8,4.68575997732301
86,4,2,"Doyenne","Scenario 2",8,4.60793051037058
87,4,2,"Doyenne","Scenario 2",8,4.22926586295979
88,4,2,"Doyenne","Scenario 2",8,4.53190899683162
89,4,2,"Doyenne","Scenario 2",8,4.49705828328107
90,4,2,"Doyenne","Scenario 2",8,4.44752534224217
91,4,2,"Doyenne","Scenario 2",8,4.66495293281387
92,4,2,"Doyenne","Scenario 2",8,3.96751027944125
93,5,3,"Conference","Scenario 3",8,4.99983083174119
94,5,3,"Conference","Scenario 3",8,4.834136161588
95,5,3,"Conference","Scenario 3",8,4.7208271590809
96,5,3,"Conference","Scenario 3",8,5.02035863026622
97,5,3,"Conference","Scenario 3",8,4.59522401777159
98,5,3,"Conference","Scenario 3",8,4.88521230196803
99,5,3,"Conference","Scenario 3",8,5.08029377192221
100,5,3,"Conference","Scenario 3",8,4.13579779610981
101,5,3,"Conference","Scenario 3",8,4.87590646190192
102,5,3,"Conference","Scenario 3",8,5.27779688140613
103,5,3,"Conference","Scenario 3",8,4.92698099508527
104,5,3,"Conference","Scenario 3",8,4.76061077741113
105,5,3,"Conference","Scenario 3",8,4.91850698026884
106,5,3,"Conference","Scenario 3",8,5.2871422009662
107,5,3,"Conference","Scenario 3",8,5.37490789174791
108,5,3,"Conference","Scenario 3",8,4.52997315207374
109,5,3,"Conference","Scenario 3",8,4.78618657020621
110,5,3,"Conference","Scenario 3",8,5.02655623711672
111,5,3,"Conference","Scenario 3",8,4.99021680728465
112,5,3,"Conference","Scenario 3",8,4.7990347561787
113,5,3,"Conference","Scenario 3",8,4.89193694675597
114,5,3,"Conference","Scenario 3",8,5.22574720683323
115,5,3,"Conference","Scenario 3",8,4.86228242486605
116,5,3,"Conference","Scenario 3",8,5.02993043075601
117,5,3,"Conference","Scenario 3",8,4.97112830144813
118,5,3,"Conference","Scenario 3",8,4.91708018886706
119,5,3,"Conference","Scenario 3",8,4.64720801066139
120,5,3,"Conference","Scenario 3",8,5.09644224510563
121,6,3,"Doyenne","Scenario 3",8,4.71034356216688
122,6,3,"Doyenne","Scenario 3",8,4.34817871448185
123,6,3,"Doyenne","Scenario 3",8,4.26907765252465
124,6,3,"Doyenne","Scenario 3",8,3.69399396921677
125,6,3,"Doyenne","Scenario 3",8,3.88152119424456
126,6,3,"Doyenne","Scenario 3",8,4.33772641954942
127,6,3,"Doyenne","Scenario 3",8,4.60428108321771
128,6,3,"Doyenne","Scenario 3",8,4.45480804856879
129,6,3,"Doyenne","Scenario 3",8,4.0603760850184
130,6,3,"Doyenne","Scenario 3",8,4.26687923759201
131,6,3,"Doyenne","Scenario 3",8,4.35200710936947
132,6,3,"Doyenne","Scenario 3",8,4.0080521167194
133,6,3,"Doyenne","Scenario 3",8,4.26408894130699
134,6,3,"Doyenne","Scenario 3",8,3.86790180836174
135,6,3,"Doyenne","Scenario 3",8,4.16979060523016
136,6,3,"Doyenne","Scenario 3",8,4.09394482584965
137,6,3,"Doyenne","Scenario 3",8,4.61605283766585
138,6,3,"Doyenne","Scenario 3",8,3.9862959241764
139,6,3,"Doyenne","Scenario 3",8,4.06822727638089
140,6,3,"Doyenne","Scenario 3",8,3.92667538044873
141,6,3,"Doyenne","Scenario 3",8,3.90798334550896
142,6,3,"Doyenne","Scenario 3",8,4.31709507517437
143,7,4,"Conference","Scenario 4",8,4.73442457785274
144,7,4,"Conference","Scenario 4",8,NA
145,7,4,"Conference","Scenario 4",8,4.73513021097269
146,7,4,"Conference","Scenario 4",8,4.76612998318303
147,7,4,"Conference","Scenario 4",8,4.77299878748543
148,7,4,"Conference","Scenario 4",8,4.5191327271542
149,7,4,"Conference","Scenario 4",8,4.88451424394032
150,7,4,"Conference","Scenario 4",8,4.7700056831075
151,7,4,"Conference","Scenario 4",8,5.04691250847022
152,7,4,"Conference","Scenario 4",8,4.62421394574467
153,7,4,"Conference","Scenario 4",8,4.39610179336485
154,7,4,"Conference","Scenario 4",8,4.72540888092549
155,7,4,"Conference","Scenario 4",8,NA
156,7,4,"Conference","Scenario 4",8,4.9476499029147
157,7,4,"Conference","Scenario 4",8,4.26924925081977
158,7,4,"Conference","Scenario 4",8,4.86046279592076
159,7,4,"Conference","Scenario 4",8,4.90542138989871
160,7,4,"Conference","Scenario 4",8,4.50911457026889
161,7,4,"Conference","Scenario 4",8,4.57385867186027
162,7,4,"Conference","Scenario 4",8,5.21230640060871
163,7,4,"Conference","Scenario 4",8,4.8539079098239
164,7,4,"Conference","Scenario 4",8,4.68453066910859
165,7,4,"Conference","Scenario 4",8,4.82362585381373
166,7,4,"Conference","Scenario 4",8,4.47270032031652
167,7,4,"Conference","Scenario 4",8,5.03486131194576
168,7,4,"Conference","Scenario 4",8,4.5887342448691
169,7,4,"Conference","Scenario 4",8,5.06680127072694
170,7,4,"Conference","Scenario 4",8,4.58648602415936
171,8,4,"Doyenne","Scenario 4",8,4.41922413580248
172,8,4,"Doyenne","Scenario 4",8,3.99438863247419
173,8,4,"Doyenne","Scenario 4",8,4.03383598798491
174,8,4,"Doyenne","Scenario 4",8,3.643288920618
175,8,4,"Doyenne","Scenario 4",8,4.07253539371801
176,8,4,"Doyenne","Scenario 4",8,3.75656327418906
177,8,4,"Doyenne","Scenario 4",8,3.99572318914166
178,8,4,"Doyenne","Scenario 4",8,4.30201618653964
179,8,4,"Doyenne","Scenario 4",8,4.02519599323568
180,8,4,"Doyenne","Scenario 4",8,3.99944756992804
181,8,4,"Doyenne","Scenario 4",8,4.56065770218446
182,8,4,"Doyenne","Scenario 4",8,4.30240441550834
183,8,4,"Doyenne","Scenario 4",8,4.3544512943213
184,8,4,"Doyenne","Scenario 4",8,4.37481187839022
185,8,4,"Doyenne","Scenario 4",8,3.8347956683629
186,8,4,"Doyenne","Scenario 4",8,3.82153520631743
187,8,4,"Doyenne","Scenario 4",8,4.35238658860331
188,8,4,"Doyenne","Scenario 4",8,3.80105591878853
189,8,4,"Doyenne","Scenario 4",8,3.78259552454377
190,8,4,"Doyenne","Scenario 4",8,4.07286959431846
191,8,4,"Doyenne","Scenario 4",8,3.73185597371525
192,8,4,"Doyenne","Scenario 4",8,3.96097124480798
1,1,1,"Conference","Scenario 1",9,5.51595171630024
2,1,1,"Conference","Scenario 1",9,5.83836458982129
3,1,1,"Conference","Scenario 1",9,5.01244088982563
4,1,1,"Conference","Scenario 1",9,5.12055801381136
5,1,1,"Conference","Scenario 1",9,5.37435109583068
6,1,1,"Conference","Scenario 1",9,5.59086123032015
7,1,1,"Conference","Scenario 1",9,5.0213861957337
8,1,1,"Conference","Scenario 1",9,NA
9,1,1,"Conference","Scenario 1",9,5.02637953276162
10,1,1,"Conference","Scenario 1",9,5.80475239533425
11,1,1,"Conference","Scenario 1",9,5.34548645513288
12,1,1,"Conference","Scenario 1",9,5.74635983813852
13,1,1,"Conference","Scenario 1",9,5.71749068400428
14,1,1,"Conference","Scenario 1",9,4.94774865442535
15,1,1,"Conference","Scenario 1",9,5.62335645510517
16,1,1,"Conference","Scenario 1",9,5.3792795226564
17,1,1,"Conference","Scenario 1",9,5.5005341038313
18,1,1,"Conference","Scenario 1",9,5.20536470308329
19,1,1,"Conference","Scenario 1",9,5.53535882489426
20,1,1,"Conference","Scenario 1",9,5.08126181712818
21,1,1,"Conference","Scenario 1",9,5.33513336325379
22,1,1,"Conference","Scenario 1",9,5.33931305405411
23,1,1,"Conference","Scenario 1",9,5.30304142994483
24,1,1,"Conference","Scenario 1",9,5.39211257396483
25,2,1,"Doyenne","Scenario 1",9,3.61888727976138
26,2,1,"Doyenne","Scenario 1",9,4.26310558168495
27,2,1,"Doyenne","Scenario 1",9,4.38681001093041
28,2,1,"Doyenne","Scenario 1",9,4.00714222560215
29,2,1,"Doyenne","Scenario 1",9,4.50090299346364
30,2,1,"Doyenne","Scenario 1",9,4.32246387548835
31,2,1,"Doyenne","Scenario 1",9,4.10427162098411
32,2,1,"Doyenne","Scenario 1",9,4.44343822034996
33,2,1,"Doyenne","Scenario 1",9,4.62492665399088
34,2,1,"Doyenne","Scenario 1",9,4.06946075377784
35,2,1,"Doyenne","Scenario 1",9,3.90473502378312
36,2,1,"Doyenne","Scenario 1",9,4.58926331698831
37,2,1,"Doyenne","Scenario 1",9,4.44466482246249
38,2,1,"Doyenne","Scenario 1",9,4.10587109931299
39,2,1,"Doyenne","Scenario 1",9,4.38532285046185
40,2,1,"Doyenne","Scenario 1",9,4.83044643639342
41,2,1,"Doyenne","Scenario 1",9,4.31542115627293
42,2,1,"Doyenne","Scenario 1",9,4.71439384628864
43,2,1,"Doyenne","Scenario 1",9,4.33664721631061
44,2,1,"Doyenne","Scenario 1",9,4.56695986914795
45,2,1,"Doyenne","Scenario 1",9,4.14761687394003
46,2,1,"Doyenne","Scenario 1",9,4.23267420394789
47,2,1,"Doyenne","Scenario 1",9,3.97984115796391
48,2,1,"Doyenne","Scenario 1",9,4.13686635944469
49,2,1,"Doyenne","Scenario 1",9,4.78726478472881
50,3,2,"Conference","Scenario 2",9,4.99251785774313
51,3,2,"Conference","Scenario 2",9,5.68311046355427
52,3,2,"Conference","Scenario 2",9,5.51247595283546
53,3,2,"Conference","Scenario 2",9,5.565904435139
54,3,2,"Conference","Scenario 2",9,5.50821342931255
55,3,2,"Conference","Scenario 2",9,5.89345612361776
56,3,2,"Conference","Scenario 2",9,5.36415954843501
57,3,2,"Conference","Scenario 2",9,5.72850712385229
58,3,2,"Conference","Scenario 2",9,5.72065372953313
59,3,2,"Conference","Scenario 2",9,5.1914805007689
60,3,2,"Conference","Scenario 2",9,6.14213783562158
61,3,2,"Conference","Scenario 2",9,6.26378978910416
62,3,2,"Conference","Scenario 2",9,5.47516099026693
63,3,2,"Conference","Scenario 2",9,5.21600715183421
64,3,2,"Conference","Scenario 2",9,6.41419704714508
65,3,2,"Conference","Scenario 2",9,5.37135122533021
66,3,2,"Conference","Scenario 2",9,5.9539311660593
67,3,2,"Conference","Scenario 2",9,5.43882343099576
68,3,2,"Conference","Scenario 2",9,5.41342362242933
69,3,2,"Conference","Scenario 2",9,6.04962569781753
70,3,2,"Conference","Scenario 2",9,5.5959590846846
71,4,2,"Doyenne","Scenario 2",9,4.64654050801153
72,4,2,"Doyenne","Scenario 2",9,4.67534770630261
73,4,2,"Doyenne","Scenario 2",9,4.69863530312326
74,4,2,"Doyenne","Scenario 2",9,4.65947726473405
75,4,2,"Doyenne","Scenario 2",9,4.28104930206458
76,4,2,"Doyenne","Scenario 2",9,4.97568073548443
77,4,2,"Doyenne","Scenario 2",9,4.89311703272865
78,4,2,"Doyenne","Scenario 2",9,4.6399283868643
79,4,2,"Doyenne","Scenario 2",9,NA
80,4,2,"Doyenne","Scenario 2",9,4.86697941582517
81,4,2,"Doyenne","Scenario 2",9,5.0682799330622
82,4,2,"Doyenne","Scenario 2",9,4.84778962700659
83,4,2,"Doyenne","Scenario 2",9,4.48561062086124
84,4,2,"Doyenne","Scenario 2",9,5.21282764340115
85,4,2,"Doyenne","Scenario 2",9,4.96856200486526
86,4,2,"Doyenne","Scenario 2",9,4.8184469148593
87,4,2,"Doyenne","Scenario 2",9,4.50904032266476
88,4,2,"Doyenne","Scenario 2",9,4.84710947630187
89,4,2,"Doyenne","Scenario 2",9,4.66460644701438
90,4,2,"Doyenne","Scenario 2",9,4.72964560215778
91,4,2,"Doyenne","Scenario 2",9,4.95310488352446
92,4,2,"Doyenne","Scenario 2",9,5.19732195947937
93,5,3,"Conference","Scenario 3",9,5.2483357556604
94,5,3,"Conference","Scenario 3",9,4.94536695199774
95,5,3,"Conference","Scenario 3",9,5.31053357072941
96,5,3,"Conference","Scenario 3",9,5.08115704091219
97,5,3,"Conference","Scenario 3",9,5.10642059757053
98,5,3,"Conference","Scenario 3",9,5.00163980536403
99,5,3,"Conference","Scenario 3",9,5.3087091075405
100,5,3,"Conference","Scenario 3",9,5.16365214901125
